1122	1941-02-18	M	20
1123	1942-08-26	F	20
1124	1948-04-12	M	21
1125	1954-03-30	F	9
1126	1955-10-23	M	9
1127	1994-11-12	M	23
1128	1950-07-16	M	7
1129	1951-09-24	M	43
1130	1960-11-26	F	70
1131	1967-10-28	F	55
1132	1968-03-21	M	55
1133	1978-09-15	F	37
1134	1979-10-01	M	37
1135	1972-07-21	M	8
1136	1996-09-18	F	9
1137	1997-03-05	F	1
1138	1990-09-30	F	70
1139	1993-09-22	M	70
1140	1966-02-24	M	18
1141	1961-04-22	F	21
1142	1966-11-19	F	59
1143	1966-05-15	M	59
1145	1988-09-14	F	58
1146	1985-11-14	M	54
1147	1950-05-12	M	3
1148	1961-05-15	M	41
1149	1996-09-25	F	14
1150	1965-06-24	F	74
1151	1993-03-06	M	59
1152	2001-03-12	M	74
1153	2000-11-15	F	70
1154	1944-01-31	M	72
1155	1942-07-10	F	72
1156	1953-11-11	F	1
1157	1978-12-30	F	4
1158	1974-08-21	F	1
1159	1964-02-03	M	64
1160	1958-07-28	F	64
1161	1993-05-25	M	7
1162	1995-02-19	F	26
1163	1984-08-28	M	20
1164	1979-09-14	F	15
1165	1962-10-02	F	15
1166	1979-06-27	M	74
1167	1974-03-17	F	74
1168	1998-05-31	M	19
1169	1961-01-24	F	18
1170	1997-04-28	M	12
1171	1994-03-28	F	46
1172	1943-06-13	F	54
1173	1942-06-02	M	54
1174	1990-03-13	F	29
1175	1945-10-25	M	1
1176	1938-08-31	F	1
1177	1959-06-21	F	77
1178	1991-10-04	F	1
1179	1950-10-05	F	1
1180	1964-10-06	M	21
1181	1959-11-12	M	1
1182	1966-10-16	F	66
1183	1962-11-29	M	54
1186	1967-08-05	F	2
1187	1981-09-06	F	32
1188	1988-09-19	M	32
1189	1952-02-15	F	74
1190	1996-04-12	F	15
1191	1997-06-02	M	15
1192	1945-01-01	F	10
1193	1946-01-29	M	19
1194	1959-06-14	F	17
1195	1959-01-22	F	39
1196	1963-04-16	M	22
1197	1986-10-02	F	6
1198	1995-02-17	F	72
1199	1996-10-24	F	64
1200	1951-11-17	F	47
1201	1965-09-10	M	54
1202	2000-10-11	F	47
1204	1994-11-09	F	77
1206	1977-06-21	M	50
1207	1959-09-17	F	28
1208	1995-09-01	F	70
1209	1977-04-09	F	36
1210	1981-10-12	M	6
1211	1998-07-14	M	1
1212	1947-09-19	F	13
1213	1986-04-28	M	1
1214	1960-11-15	M	61
1215	1964-05-06	M	45
1216	1965-06-12	F	65
1217	1957-04-17	M	59
1218	2000-05-27	M	74
1219	1964-07-31	M	1
1220	1973-12-16	F	40
1221	1993-05-18	F	14
1222	1959-11-30	F	7
1223	1975-08-13	F	14
1224	1958-05-12	M	56
1225	1966-08-21	M	42
1226	1971-04-14	F	33
1227	1975-10-02	M	33
1228	1969-08-28	F	21
1229	1991-02-02	M	19
1231	1985-09-27	F	20
1232	1979-04-13	M	20
1233	1962-10-22	M	68
1234	1995-01-15	M	23
1235	1999-07-12	F	23
1236	1987-04-28	F	26
1237	1943-11-07	M	57
1238	1955-09-01	M	74
1239	1996-09-09	F	11
1240	1996-08-24	F	32
1241	1962-12-17	F	73
1242	1964-08-21	F	73
1243	1994-10-05	F	11
1244	1984-05-02	M	1
1245	1999-08-13	M	64
1246	1982-11-19	M	70
1247	1989-10-09	F	70
1248	1991-06-24	M	19
1250	1972-08-01	F	43
1251	1979-05-30	M	1
1252	1973-08-19	F	1
1253	1987-08-28	F	14
1254	1959-08-31	F	3
1255	1986-08-07	F	1
1256	1975-11-13	F	46
1257	1948-09-01	F	35
1258	1944-09-20	M	35
1259	1986-09-29	M	18
1260	1965-01-03	F	57
1261	1971-09-28	M	57
1262	1972-04-03	M	35
1263	1979-02-25	F	35
1264	1996-10-03	F	61
1265	1978-12-21	F	57
1266	1972-11-24	F	71
1267	1974-02-11	F	29
1268	1969-03-30	M	29
1269	1968-12-31	F	1
1270	1950-05-16	M	13
1271	1955-11-29	M	47
1272	1964-04-15	M	8
1273	1998-06-15	M	6
1274	1996-01-25	M	44
1275	1971-10-10	F	1
1276	1962-04-26	F	68
1277	1951-04-07	M	70
1278	1998-09-12	M	72
1279	1976-07-11	M	16
1280	1972-05-08	M	34
1281	1969-12-28	F	34
1282	1956-11-27	M	52
1283	1959-02-09	F	66
1284	1963-08-04	M	66
1285	1959-11-26	M	62
1286	1970-03-13	F	52
1287	1964-08-09	F	65
1288	1992-05-20	M	73
1289	1966-09-18	M	59
1290	1996-01-29	M	35
1291	1984-04-18	F	1
1292	1997-04-28	M	14
1293	1947-01-29	M	1
1294	1950-05-29	F	1
1295	1964-02-09	F	74
1296	1979-08-01	F	55
1297	1938-01-28	F	64
1298	1941-03-15	M	64
1299	1940-10-16	F	2
1300	1999-10-27	M	45
1303	1960-08-16	F	42
1304	1956-07-28	M	37
1305	1965-04-28	F	55
1306	1942-10-08	F	32
1307	1973-04-08	M	74
1308	1974-02-18	M	69
1309	1995-06-17	M	1
1310	1997-09-24	F	41
1311	1976-12-18	F	54
1312	1955-04-03	F	35
1313	1990-11-20	M	54
1314	1995-06-09	F	54
1315	1943-02-26	M	34
1316	1966-11-13	F	67
1317	1965-05-18	M	67
1318	1951-03-10	M	47
1321	1997-11-09	F	35
1322	1965-09-22	F	4
1323	1964-01-06	M	70
1324	1976-08-07	F	66
1325	1965-09-19	M	39
1326	1976-05-12	F	55
1327	1983-12-31	F	20
1328	1957-06-05	F	42
1329	1938-02-16	M	26
1330	1988-09-17	M	66
1331	1983-11-24	M	54
1332	1977-11-27	F	5
1333	1969-04-20	M	48
1334	1998-02-06	M	8
1335	1981-01-25	F	1
1336	1982-11-04	M	1
1337	1999-03-29	F	56
1338	2003-07-26	M	56
1339	1979-05-04	M	22
1340	1959-03-20	F	68
1341	1982-06-17	F	69
1343	1959-08-16	F	1
1344	1955-02-18	M	1
1345	1988-05-22	M	32
1346	1974-08-29	M	13
1347	1990-03-06	M	13
1348	1995-06-07	F	13
1349	1988-01-07	F	26
1350	1979-04-28	M	1
1351	1971-09-24	F	1
1352	1991-04-01	F	54
1353	1979-02-13	M	27
1354	1941-01-14	M	64
1355	1996-02-01	F	35
1356	1952-09-18	M	1
1359	1971-09-04	F	1
1360	1966-08-19	M	1
1361	1942-09-29	F	1
1362	1949-01-03	M	1
1363	1999-12-27	F	6
1364	1953-12-28	M	1
1365	1958-02-23	F	1
1366	2000-03-02	F	12
1367	1985-10-27	F	60
1368	1977-12-30	M	60
1369	1998-10-23	M	41
1370	1985-01-11	F	34
1371	1968-10-22	F	49
1372	1996-12-07	F	28
1373	1995-02-08	F	74
1375	1997-01-27	M	69
1376	1978-09-03	M	18
1377	1971-07-23	F	18
1378	1961-11-25	F	74
1379	1957-02-18	M	74
1380	1973-07-29	F	44
1382	1999-11-23	F	18
1383	2002-10-05	M	29
1384	1973-04-24	F	40
1385	1973-08-30	M	22
1386	1976-08-09	F	22
1387	1997-02-22	F	1
1388	1982-09-06	F	5
1389	1947-03-04	F	43
1390	1999-05-27	F	59
1391	1985-11-22	M	41
1392	1952-02-06	M	50
1393	1954-05-01	F	50
1394	1962-08-22	F	49
1395	1961-10-18	M	49
1396	1966-03-14	F	39
1397	1941-12-25	F	66
1401	2001-07-24	M	35
1402	1956-11-25	M	44
1403	1964-01-02	F	44
1404	1988-12-20	F	11
1406	1968-11-12	F	29
1407	1961-08-04	M	29
1408	1989-08-07	M	49
1409	1971-04-30	M	25
1410	1964-02-03	M	18
1411	1959-08-06	F	18
1412	1999-11-05	M	6
1413	1989-07-16	F	11
1414	1994-11-13	F	70
1416	1947-12-02	M	19
1417	1986-11-12	F	27
1418	1994-06-16	F	41
1419	1938-01-25	F	74
1420	1936-01-20	M	74
1421	1976-02-10	F	20
1422	1996-02-23	F	69
1423	2002-04-11	M	69
1424	1972-01-05	M	8
1425	1988-08-27	M	12
1426	1984-04-30	F	12
1427	1985-12-16	F	14
1428	1940-04-23	M	12
1429	1947-09-04	F	12
1430	2002-05-29	F	64
1431	1950-11-08	F	55
1432	1981-08-17	F	16
1433	1979-07-10	F	72
1434	1987-03-25	M	72
1435	1973-06-25	M	52
1438	1983-10-25	F	29
1439	1994-09-10	M	29
1440	1998-01-17	M	1
1441	1951-12-05	F	42
1442	1953-04-18	M	42
1443	1955-01-25	M	29
1444	1962-07-14	F	29
1445	1961-07-24	M	68
1446	1974-07-29	M	70
1447	1972-06-21	F	70
1448	1977-10-09	F	50
1449	1969-06-29	M	41
1450	1989-03-17	F	61
1452	1960-05-28	F	72
1453	1986-03-29	F	29
1454	1945-10-03	M	73
1455	1947-09-02	F	73
1456	1948-04-24	M	70
1457	1954-10-12	F	70
1458	1958-04-08	M	67
1459	1996-09-08	M	4
1460	1953-03-13	F	23
1461	1989-12-21	M	28
1462	1961-03-02	M	49
1463	1956-01-26	F	70
1464	1948-04-01	F	36
1465	1951-01-06	M	36
1466	1973-08-22	M	39
1467	1944-09-30	M	65
1468	1960-04-16	F	77
1469	1986-09-14	F	54
1470	1962-05-04	M	1
1471	1958-09-15	F	1
1472	1987-09-10	F	1
1473	1951-12-06	F	1
1474	1991-12-15	F	45
1475	1952-03-31	M	19
1476	1990-11-30	M	70
1478	1989-08-21	M	4
1479	1976-06-22	M	1
1480	1963-05-28	M	69
1481	1953-11-23	F	62
1482	1970-03-28	F	46
1483	1971-05-10	F	1
1484	1972-06-18	M	1
1485	1998-05-14	M	7
1486	1994-09-13	F	7
1487	1996-08-27	F	48
1488	1981-01-09	M	31
1489	1948-01-24	M	6
1490	1948-04-20	M	42
1491	2002-04-21	M	19
1492	1988-05-09	F	9
1493	1942-12-29	M	1
1494	1935-03-22	F	1
1495	1951-02-10	F	1
1496	1962-06-08	F	1
1497	1968-08-03	F	53
1498	1961-02-09	M	53
1499	1971-11-29	F	74
1500	2001-12-12	M	1
1501	1966-01-22	M	68
1502	1993-01-24	M	68
1503	1942-09-01	M	58
1504	1938-01-16	F	58
1505	1991-06-25	F	65
1506	1951-06-25	M	22
1507	1949-11-22	F	22
1508	1974-06-30	F	67
1509	1962-04-19	F	62
1510	1968-01-30	F	34
1511	1982-03-06	F	13
1512	1962-08-11	F	5
1513	1979-08-21	M	74
1514	1977-08-02	M	68
1516	1966-10-17	F	38
1517	1976-10-02	M	66
1518	1980-07-28	F	3
1519	1979-07-06	M	3
1520	1976-11-05	M	72
1521	1999-10-10	M	5
1522	1988-05-14	F	52
1523	1951-08-30	F	29
1524	1982-01-13	F	30
1525	1963-03-09	M	1
1526	1955-03-15	F	1
1527	1954-12-18	M	49
1528	1984-03-20	M	57
1529	1992-06-20	F	43
1530	1965-08-06	F	74
1531	1980-06-28	F	52
1532	1982-10-30	M	52
1533	1980-12-22	M	55
1534	1972-12-22	F	17
1535	1956-10-28	M	40
1536	1987-10-13	F	37
1537	1999-12-07	M	54
1539	1943-11-19	M	32
1540	1957-11-07	M	36
1541	1953-03-06	F	36
1542	1939-12-08	M	31
1543	1947-06-02	F	31
1546	1950-04-13	M	28
1547	1947-12-20	F	28
1548	1943-03-04	M	70
1549	1948-11-14	F	70
1550	1966-11-21	F	8
1554	1964-12-15	M	55
1555	1970-09-14	M	30
1556	1970-04-02	M	66
1557	1979-12-14	F	35
1558	1947-01-25	F	11
1559	1960-10-20	M	72
1561	1943-09-16	F	1
1562	1939-08-14	M	1
1563	1998-08-06	M	3
1564	1967-06-25	F	40
1565	1980-05-19	M	71
1566	1986-10-20	F	15
1567	1950-04-19	M	50
1568	1947-06-29	F	50
1569	1976-07-17	F	54
1570	1978-06-17	M	54
1571	1987-10-15	F	7
1572	1983-12-12	F	1
1574	1999-02-18	M	18
1575	1943-10-06	F	55
1576	1939-05-02	M	55
1577	1964-04-19	M	23
1578	1991-08-15	F	40
1579	1983-10-13	M	27
1580	1988-06-18	F	1
1581	1983-04-15	F	56
1582	1954-02-14	M	54
1583	1992-01-08	F	1
1584	1982-01-29	F	1
1585	1955-07-20	M	60
1586	1954-01-12	F	60
1587	1948-05-05	M	23
1588	1970-10-29	M	45
1589	1971-11-27	F	48
1590	1960-08-10	F	13
1591	1973-07-07	F	42
1592	1948-04-11	M	56
1593	1945-05-31	F	56
1594	1959-09-29	M	56
1595	1974-12-16	F	56
1596	1998-10-22	F	58
1597	1976-05-10	M	60
1598	1945-04-25	M	67
1599	1984-10-08	M	43
1600	1985-06-15	F	43
1601	1989-03-29	F	42
1602	1988-12-30	M	42
1603	1988-08-27	M	26
1604	1989-07-21	F	26
1605	2000-09-21	F	52
1606	2002-09-02	M	65
1607	1961-05-26	F	8
1608	1961-11-11	M	53
1609	1964-05-30	F	53
1610	1962-04-23	F	68
1611	1983-12-02	F	59
1612	1979-06-30	M	59
1613	1981-01-15	M	50
1614	1958-05-18	M	21
1615	1972-04-28	F	74
1616	1958-05-23	M	54
1617	1970-04-30	F	5
1618	1999-12-07	F	17
1619	1962-01-27	F	74
1620	1956-05-15	M	74
1621	1972-04-05	F	76
1622	1970-10-12	M	52
1623	1983-07-09	M	36
1624	1985-09-10	M	9
1625	1993-07-12	F	9
1628	1977-03-25	F	12
1629	1986-09-01	M	28
1630	1984-02-19	F	28
1631	1996-04-30	M	74
1632	1963-02-20	F	8
1633	1992-08-28	F	55
1634	1989-11-10	M	55
1635	1950-09-02	F	75
1636	1952-09-12	M	75
1637	1963-10-20	M	21
1638	1974-01-30	F	40
1639	1979-05-01	F	1
1640	1973-06-13	F	51
1641	1943-01-28	F	31
1642	1979-10-10	F	1
1643	1996-04-17	F	39
1644	1996-06-06	M	56
1645	1981-03-10	F	39
1646	1986-03-17	M	8
1647	1998-03-26	F	71
1648	1972-03-12	M	46
1649	1970-03-16	F	46
1650	1973-03-29	M	1
1651	1986-07-10	F	11
1653	1964-06-19	M	42
1654	1983-12-08	M	60
1655	1992-02-04	M	74
1656	1988-06-18	F	22
1657	1955-10-02	M	32
1658	1949-08-21	F	52
1659	1957-12-15	F	1
1660	2002-12-11	F	1
1661	1973-04-16	F	47
1662	1987-09-07	M	53
1663	1977-04-29	M	19
1664	1938-11-10	F	64
1665	1932-03-02	M	64
1666	1961-08-31	M	1
1667	1960-08-13	F	1
1668	1969-08-17	F	20
1669	1972-10-25	M	47
1670	1981-05-07	M	53
1671	1951-09-15	F	57
1672	1948-01-07	M	57
1673	1992-07-09	M	48
1674	1940-10-27	F	11
1675	1960-02-15	M	74
1676	1973-02-03	M	53
1677	1966-09-07	F	53
1679	1962-04-17	F	67
1680	1995-03-28	F	29
1681	1960-11-25	M	34
1682	1976-09-07	M	69
1683	1971-12-24	F	15
1684	1966-10-25	M	15
1685	1964-04-21	F	61
1686	1967-11-08	F	1
1687	1967-02-27	M	1
1688	1943-08-10	M	32
1689	1956-12-04	M	1
1690	1967-08-17	F	46
1691	1998-02-08	F	21
1692	1992-02-07	M	62
1693	2000-07-06	F	45
1694	1999-12-27	M	45
1696	1943-03-21	F	1
1697	1984-01-10	F	55
1698	1987-11-21	M	55
1699	1975-03-11	M	17
1700	1969-03-09	M	7
1701	1965-06-11	F	7
1702	1993-04-07	F	53
1703	1938-01-11	M	50
1704	1934-10-03	F	50
1705	1966-07-01	F	19
1706	1964-07-19	M	19
1707	1971-02-18	M	10
1709	1972-12-13	F	74
1710	1964-02-11	M	54
1711	1982-06-14	F	64
1712	1984-01-01	M	64
1713	1955-04-21	M	65
1714	1965-05-22	M	58
1717	1999-03-07	F	73
1718	1958-07-27	M	75
1719	1990-08-09	M	35
1720	1954-02-24	F	33
1721	1954-07-02	M	33
1722	1953-10-01	M	68
1723	2001-02-28	F	71
1724	1954-10-21	F	68
1725	1979-01-18	F	76
1726	1972-06-03	M	76
1727	1971-01-21	M	32
1728	1966-08-18	F	32
1729	1967-05-16	M	76
1730	1952-12-15	M	40
1731	1988-11-30	F	17
1733	1994-07-20	F	57
1734	1995-11-10	M	26
1735	1996-05-31	F	26
1736	1999-04-17	F	41
1737	1975-07-30	M	27
1738	1983-01-25	F	27
1741	1952-07-02	M	70
1742	1974-06-06	M	1
1743	1979-07-27	M	3
1744	1989-12-28	F	50
1745	1979-10-18	F	23
1746	1979-09-10	F	11
1747	1976-02-20	M	11
1748	1996-12-31	M	64
1749	1948-11-17	F	50
1750	1984-12-31	M	23
1751	1979-01-24	M	54
1752	1998-11-23	M	70
1753	1999-02-26	F	60
1754	1999-05-29	M	57
1755	1985-08-18	F	65
1756	1956-07-08	M	1
1757	1957-09-30	F	1
1758	1967-11-13	M	35
1759	1943-01-16	F	63
1760	1943-03-07	M	77
1761	1968-04-23	M	45
1762	1976-12-30	M	61
1763	1987-12-07	M	46
1764	1991-07-09	M	66
1765	1995-08-03	M	9
1768	1971-04-27	M	29
1769	1969-08-05	M	12
1770	1971-10-15	F	12
1771	1947-10-20	F	54
1772	1999-09-21	F	73
1774	1991-10-05	F	32
1775	1963-12-08	M	73
1776	1974-10-24	F	30
1777	1983-01-08	F	69
1778	1988-09-02	M	69
1779	1955-11-26	M	37
1780	1974-12-09	F	54
1781	1944-08-16	M	67
1782	1968-12-24	M	19
1783	1966-10-05	F	1
1784	2000-11-02	F	2
1785	1995-11-25	M	39
1786	1954-06-25	F	63
1787	1951-11-28	M	63
1788	1970-03-23	M	1
1789	1953-08-07	F	61
1790	1973-05-28	M	1
1791	1986-05-12	F	5
1792	1995-09-01	M	54
1793	1965-03-17	F	41
1794	1960-03-30	F	54
1795	1980-02-28	F	38
1796	1958-11-23	M	10
1797	1961-11-04	F	10
1798	1953-07-08	M	70
1799	1979-06-26	M	36
1800	1963-09-28	F	63
1801	1990-01-01	M	66
1802	1984-10-16	F	66
1803	1966-05-12	F	25
1806	1972-01-03	M	5
1807	1955-06-30	M	47
1808	1953-06-26	F	47
1809	1951-05-12	M	24
1810	1939-06-30	M	41
1811	1959-03-29	M	1
1812	1967-05-17	F	36
1813	1969-09-28	M	36
1814	1960-03-12	M	57
1815	1997-02-24	F	16
1816	1971-07-24	M	62
1817	1973-12-06	F	47
1818	1976-10-02	M	47
1819	1999-04-20	F	43
1820	1948-11-20	F	50
1821	1961-04-24	M	1
1822	1942-09-13	F	71
1823	1998-08-07	F	1
1824	1980-08-03	M	69
1825	1994-04-24	F	51
1826	1957-09-12	M	13
1827	1961-08-16	F	13
1828	1982-11-14	M	69
1829	1962-08-16	F	51
1830	1972-02-03	M	33
1831	1996-10-09	M	51
1832	1986-07-31	F	1
1833	1986-11-15	M	30
1834	1947-02-19	M	7
1835	1948-03-11	F	7
1836	1964-03-07	F	36
1837	1977-01-13	M	67
1838	1979-11-27	F	67
1839	1956-12-18	F	5
1840	1955-10-28	M	5
1841	1973-03-23	F	67
1842	1963-09-13	M	9
1843	1959-01-25	F	48
1844	1942-02-03	F	74
1845	1938-11-14	M	74
1846	2000-12-12	M	48
1847	1999-01-30	F	52
1848	1944-07-02	F	6
1849	1942-09-24	F	57
1850	1962-07-05	F	52
1851	1995-09-12	F	31
1852	1982-09-05	M	50
1853	1985-08-18	M	1
1854	1952-05-27	F	70
1856	1988-08-22	F	54
1857	1984-03-16	M	54
1860	1984-10-31	F	1
1861	1977-07-15	M	29
1862	1997-10-09	F	50
1863	1972-02-16	M	54
1864	1968-03-14	M	22
1865	1969-06-09	F	22
1866	1962-06-11	F	64
1867	1964-09-24	F	1
1868	2000-02-16	M	60
1869	1953-02-14	F	1
1870	1955-04-29	M	1
1871	2000-02-20	F	1
1872	1983-01-24	F	52
1873	1988-10-26	M	52
1874	1966-10-20	M	1
1875	1996-10-19	M	15
1876	1971-07-01	M	1
1877	1977-08-21	F	47
1878	1983-09-02	M	47
1879	1964-04-02	F	21
1880	1994-08-08	M	1
1881	1954-01-24	M	72
1882	1952-05-24	F	72
1883	1981-10-27	F	18
1884	1996-01-26	F	59
1885	1990-01-07	F	47
1886	1940-04-07	M	34
1887	1946-07-15	M	54
1888	1938-09-24	F	66
1889	1977-07-28	F	32
1890	1975-08-14	F	14
1891	1979-03-04	F	62
1892	1948-03-26	M	66
1893	1954-02-11	F	66
1894	1967-11-05	F	1
1895	1985-11-03	F	47
1896	2002-02-08	M	48
1897	1989-03-07	F	36
1898	1981-08-01	M	73
1899	1961-07-03	M	10
1900	1985-11-22	M	23
1901	1982-11-07	F	23
1903	1959-08-30	F	1
1904	1961-02-22	M	66
1905	1969-05-18	F	72
1906	1942-07-07	M	63
1907	1948-09-08	F	75
1908	1940-01-17	M	33
1909	1964-03-16	F	35
1910	1966-11-08	M	67
1911	1958-04-21	F	48
1912	1992-02-26	M	57
1913	1988-04-15	M	69
1914	1962-06-20	F	39
1915	1959-09-09	M	39
1916	1946-07-19	M	28
1917	1989-03-13	F	69
1919	1969-05-04	M	30
1920	1995-08-07	M	42
1921	1966-10-26	F	1
1922	1969-04-03	M	1
1923	1978-05-07	F	1
1924	1958-05-29	M	67
1925	1958-06-23	M	37
1926	1955-02-08	F	37
1927	1972-04-26	M	77
1928	1972-08-14	F	77
1929	1975-08-15	F	65
1930	1954-02-21	F	38
1931	1962-11-14	F	16
1932	1960-01-21	F	15
1934	1953-11-21	F	70
1935	1949-05-12	F	68
1936	1975-10-16	F	15
1937	1980-03-27	M	15
1938	1959-09-30	F	57
1939	1945-08-14	M	1
1940	1943-01-22	F	1
1941	1941-07-12	F	10
1942	1935-05-10	M	10
1943	1946-02-11	M	39
1944	1977-01-22	F	31
1945	1974-06-03	M	54
1946	1955-07-19	M	72
1947	2001-02-08	M	23
1948	1959-02-19	F	71
1949	1962-06-23	M	71
1950	1949-07-06	M	26
1951	1991-04-29	M	41
1952	1991-03-09	F	52
1953	1985-09-22	M	52
1954	1972-07-28	M	69
1955	1991-10-28	F	66
1956	1945-07-09	F	1
1957	1992-03-04	M	63
1958	1997-11-21	F	63
1959	1940-12-26	M	1
1960	1966-08-23	M	22
1961	1940-06-04	F	31
1962	1970-11-18	M	6
1963	1965-06-12	M	38
1964	1951-08-05	M	17
1965	1959-08-10	M	75
1966	1968-07-01	F	19
1967	1983-11-15	F	1
1968	1980-08-13	M	1
1969	1946-08-26	F	53
1970	1967-11-05	F	1
1971	1989-03-14	F	3
1972	1966-04-29	F	1
1973	1951-09-13	F	60
1974	1938-07-14	M	10
1975	1935-09-27	F	10
1976	1938-10-12	M	72
1977	1955-10-25	F	10
1978	1972-05-22	F	18
1979	1946-03-19	F	51
1980	1979-04-30	M	77
1981	1990-09-22	F	19
1982	1997-07-08	M	53
1983	2002-02-05	F	53
1984	1946-08-29	M	1
1985	1957-12-13	M	6
1986	1962-08-13	F	6
1988	1972-05-04	M	13
1989	1959-01-13	F	50
1990	1963-11-25	M	50
1991	1938-11-09	M	64
1993	1995-06-21	M	1
1994	1987-07-06	F	1
1995	1961-04-10	F	50
1996	1957-03-20	M	1
1997	1997-11-09	F	1
1998	1998-12-15	F	40
1999	2002-02-10	F	74
2000	1962-05-09	F	39
2001	1997-08-05	F	34
2002	1938-11-26	F	70
2003	1941-06-15	M	70
2004	1994-02-03	F	1
2005	1999-10-03	M	30
2006	1982-08-22	F	41
2007	1978-09-13	M	41
2008	1960-06-07	M	47
2009	1956-01-16	M	12
2010	1972-08-12	M	37
2011	1945-11-18	F	46
2012	1943-06-27	M	46
2013	1960-07-10	F	1
2015	1988-11-15	F	1
2016	1954-10-09	M	55
2017	1951-01-23	F	55
2018	1965-08-25	F	56
2019	1952-09-28	M	73
2020	1945-12-20	F	73
2021	1939-12-08	M	67
2022	1959-11-12	M	56
2023	1951-09-02	F	56
2024	1954-04-15	M	62
2025	1961-12-31	M	39
2026	1954-12-03	F	39
2027	1950-01-22	M	12
2028	1944-10-17	F	12
2029	1943-09-19	F	5
2030	2000-08-04	F	5
2031	1946-12-15	M	54
2032	1963-03-21	M	1
2033	1957-07-02	F	1
2034	1946-06-12	M	13
2035	1948-07-27	F	13
2037	1968-08-26	F	69
2038	2000-03-29	F	1
2039	1989-01-20	F	68
2040	1964-08-07	M	59
2041	1976-08-11	M	68
2042	2002-07-04	M	49
2043	1974-09-15	F	77
2044	1981-09-18	F	32
2045	1976-08-22	M	28
2046	1972-08-26	F	28
2047	1963-07-25	F	11
2048	1948-06-03	F	23
2049	1947-02-20	M	70
2050	1952-05-23	F	70
2051	1938-12-07	F	74
2052	1934-05-19	M	74
2053	1938-02-07	M	16
2054	1968-12-06	M	48
2055	1996-08-31	F	56
2056	1998-12-09	M	1
2057	1996-01-02	F	6
2058	1991-03-02	M	76
2059	1992-06-30	M	43
2060	1991-06-04	F	43
2061	1973-07-27	M	63
2062	1974-05-22	F	63
2063	1970-09-26	F	68
2064	1946-07-30	M	53
2065	1998-08-20	M	64
2066	1992-10-27	M	1
2067	1999-10-20	M	56
2068	1950-05-24	F	72
2069	1943-01-01	F	70
2070	1992-07-23	F	70
2071	1993-12-19	M	1
2072	1964-02-09	F	75
2073	1976-02-08	M	22
2074	1981-09-16	F	24
2075	1942-01-29	M	74
2076	1977-02-07	F	63
2077	1950-03-01	F	44
2078	1998-08-03	F	10
2079	1945-05-29	F	72
2080	1983-12-26	M	60
2081	1992-11-06	F	46
2082	1953-02-04	M	67
2083	1963-03-12	M	71
2084	1949-02-16	F	1
2085	1948-11-28	M	1
2086	1974-10-29	F	35
2087	1997-09-29	M	68
2088	1968-08-26	F	32
2089	1987-06-09	F	70
2090	1990-10-07	M	70
2091	1948-01-17	F	48
2092	1965-03-21	M	72
2093	1990-06-24	M	48
2094	1995-09-06	F	48
2095	1994-04-30	M	9
2096	1994-09-06	F	74
2097	1956-11-11	M	53
2098	1959-05-28	F	53
2099	1938-01-16	M	1
2100	1951-09-29	F	33
2101	1955-06-24	M	33
2102	1961-05-27	M	51
2103	1964-02-04	F	18
2104	1968-01-08	M	37
2105	1967-07-18	F	42
2106	1941-03-21	F	74
2107	1943-04-18	M	74
2108	1965-04-21	F	77
2109	1970-05-14	F	15
2110	1987-11-03	F	3
2111	1944-05-29	F	57
2112	1947-09-15	M	21
2113	1957-04-04	M	68
2114	1938-08-21	M	51
2115	1934-03-01	F	51
2116	1950-06-14	M	76
2117	1965-02-28	M	53
2118	1990-11-12	M	1
2119	1980-05-18	F	30
2121	1999-09-25	M	64
2122	1990-07-17	F	1
2123	2002-05-17	M	53
2124	1969-01-14	F	68
2125	1995-04-12	M	71
2126	1995-03-28	F	52
2128	1975-08-13	F	38
2129	1982-12-07	M	75
2130	1965-10-29	F	21
2131	1995-02-11	F	39
2132	1989-02-06	M	39
2133	1941-11-28	F	53
2134	1937-12-14	M	53
2135	1960-08-08	F	24
2136	1960-07-24	F	28
2137	1982-11-09	F	73
2138	2000-12-19	M	68
2139	1952-03-06	F	18
2140	1946-10-18	M	18
2141	1971-09-06	M	28
2142	1961-12-20	F	21
2143	1968-11-12	M	21
2144	1980-01-28	F	15
2145	1988-12-24	F	39
2146	1993-01-04	M	65
2147	1983-08-14	F	69
2148	1973-07-20	F	31
2149	1943-04-09	F	33
2150	1961-04-17	M	61
2151	1965-12-30	F	61
2152	1949-09-07	F	17
2153	1969-05-16	F	36
2154	1977-11-28	F	60
2155	1978-06-10	M	15
2156	1986-12-27	F	33
2157	1965-11-17	M	11
2158	2001-05-06	M	10
2159	1950-01-23	F	74
2160	1965-05-31	M	70
2161	1940-03-06	F	1
2162	1933-09-12	M	1
2163	1938-04-08	M	52
2164	1961-10-29	M	47
2165	1965-03-02	F	47
2166	1967-07-22	F	30
2167	2001-12-13	M	1
2168	1983-07-12	F	46
2169	1991-01-01	M	46
2170	1962-04-30	M	70
2171	1978-11-28	M	1
2172	1949-08-21	F	7
2173	1971-12-17	F	56
2174	1972-08-08	F	74
2175	1962-01-03	F	53
2176	1966-07-16	M	18
2177	1962-05-30	F	24
2178	1959-08-09	M	46
2179	1959-10-27	F	9
2180	1992-10-17	F	51
2181	1988-07-22	M	46
2182	1949-12-01	F	75
2183	1951-08-21	M	75
