1118	48	2013-07-04	M
1120	1	2013-10-05	M
1121	32	2016-04-17	M
1122	13	2015-08-12	M
1123	13	2013-11-01	M
1124	26	2016-06-02	M
1125	1	2017-11-21	W
1126	56	2013-03-08	M
1127	27	2013-01-27	M
1128	74	2013-11-21	M
1129	35	2015-03-03	M
1130	1	2017-05-11	M
1132	1	2013-02-03	W
1133	1	2013-11-01	M
1134	6	2013-02-09	M
1135	1	2015-07-17	M
1136	12	2013-08-07	M
1137	60	2015-12-19	M
1138	41	2017-04-07	M
1139	34	2016-01-20	T
1140	49	2017-11-07	M
1141	28	2017-02-16	M
1142	74	2015-10-19	M
1144	59	2013-01-28	M
1145	31	2013-07-03	M
1146	67	2013-09-12	M
1147	44	2013-04-10	M
1149	18	2015-09-07	M
1150	29	2017-10-08	M
1151	40	2015-06-23	M
1152	45	2013-04-15	M
1153	35	2013-12-29	M
1154	5	2017-08-29	W
1155	43	2016-10-04	M
1156	59	2017-12-09	M
1157	7	2013-03-27	M
1158	50	2014-04-03	M
1159	49	2014-02-09	M
1160	39	2016-07-29	W
1161	66	2013-05-08	M
1164	35	2014-01-14	M
1165	44	2017-03-23	M
1166	11	2013-04-21	M
1168	29	2014-11-03	M
1169	49	2014-03-02	T
1170	25	2016-03-26	M
1171	18	2017-12-20	M
1172	6	2017-10-25	M
1173	11	2016-09-22	M
1174	70	2015-03-21	M
1176	19	2016-10-24	M
1177	27	2017-12-20	M
1178	41	2017-05-04	M
1179	74	2013-01-23	M
1180	20	2013-05-19	M
1181	69	2017-08-20	M
1182	8	2017-02-11	M
1183	12	2015-05-08	M
1184	14	2014-05-06	M
1185	12	2017-06-07	M
1186	64	2017-12-17	M
1187	55	2016-07-28	M
1188	16	2016-07-22	M
1189	59	2013-03-19	M
1190	52	2016-09-09	M
1192	29	2016-05-02	M
1193	29	2014-01-05	M
1194	1	2014-04-15	M
1195	42	2016-12-27	M
1196	29	2016-01-16	M
1197	68	2013-09-07	M
1198	70	2017-04-20	M
1199	50	2017-03-18	M
1200	33	2013-05-07	M
1201	61	2013-07-23	M
1203	72	2015-08-09	M
1204	29	2013-12-03	M
1205	73	2014-10-08	M
1206	70	2015-10-21	M
1207	67	2013-06-08	M
1208	4	2017-11-09	M
1209	23	2017-10-23	M
1210	28	2016-05-21	M
1211	49	2016-08-09	M
1212	70	2015-12-18	M
1213	36	2016-05-08	M
1214	39	2017-01-19	M
1215	65	2017-03-04	M
1216	77	2016-03-01	M
1217	69	2013-10-25	M
1218	1	2016-12-12	M
1219	1	2016-06-08	M
1220	1	2015-07-15	M
1221	45	2017-01-02	M
1222	66	2013-01-20	M
1223	70	2016-08-10	M
1225	4	2013-12-14	M
1226	1	2016-10-23	M
1227	69	2016-01-13	M
1228	62	2015-04-09	M
1229	46	2017-12-10	M
1230	1	2017-05-03	M
1231	7	2014-01-18	M
1232	48	2016-07-06	M
1233	31	2016-02-08	M
1234	6	2013-09-13	M
1235	76	2013-11-23	M
1236	19	2013-05-05	M
1237	9	2014-03-13	M
1238	1	2015-10-29	M
1239	1	2013-04-10	M
1240	1	2017-09-11	M
1241	53	2016-07-02	M
1242	74	2016-11-24	T
1243	1	2016-01-07	M
1244	68	2016-05-08	M
1245	68	2017-11-12	M
1246	58	2014-08-18	M
1247	25	2013-06-08	M
1248	22	2015-04-29	M
1249	67	2015-03-30	M
1250	62	2016-03-28	M
1251	34	2015-07-18	W
1252	13	2015-07-26	W
1253	5	2017-04-13	M
1254	74	2015-03-28	M
1255	68	2017-07-02	M
1256	38	2014-04-21	M
1257	66	2015-10-11	M
1258	3	2016-09-01	M
1259	72	2017-04-12	M
1260	5	2016-11-17	M
1261	52	2015-03-18	M
1262	29	2017-01-19	M
1263	30	2016-01-09	W
1264	1	2017-02-16	M
1265	49	2016-02-25	M
1266	57	2016-07-01	M
1267	43	2016-08-05	M
1268	74	2013-07-25	M
1269	52	2014-03-28	M
1270	55	2016-06-07	T
1271	17	2016-06-18	M
1272	40	2013-05-25	W
1273	37	2014-03-25	M
1274	54	2016-08-19	W
1275	32	2016-06-26	M
1276	36	2013-01-07	M
1277	31	2013-06-20	M
1279	28	2017-10-13	M
1280	70	2015-05-03	M
1281	8	2017-04-14	M
1284	55	2017-07-02	M
1285	65	2013-06-04	M
1286	66	2013-11-23	T
1287	35	2015-03-04	M
1288	11	2013-11-27	M
1289	72	2016-07-07	M
1291	1	2014-07-04	M
1292	3	2014-09-03	M
1293	40	2016-09-03	M
1294	71	2014-11-27	M
1295	15	2014-10-28	M
1296	50	2016-12-02	M
1297	70	2013-07-27	M
1298	7	2016-01-20	M
1299	1	2013-06-21	M
1301	18	2014-09-15	M
1302	55	2013-11-21	M
1303	23	2017-09-08	M
1304	40	2016-04-27	M
1305	57	2013-08-25	M
1306	1	2015-03-22	M
1307	56	2014-12-05	M
1308	54	2016-09-25	M
1309	1	2015-04-15	M
1310	1	2016-02-22	M
1311	60	2016-01-03	M
1312	23	2014-10-15	M
1313	45	2017-10-01	M
1314	48	2013-12-03	M
1315	13	2015-04-17	M
1316	42	2016-12-13	M
1317	56	2014-02-18	M
1318	56	2017-12-22	M
1319	56	2017-08-08	T
1320	58	2016-11-18	M
1321	60	2017-03-27	M
1322	17	2013-07-05	M
1323	43	2016-05-20	M
1324	42	2016-11-05	M
1325	26	2016-08-08	M
1326	52	2016-11-11	M
1327	65	2014-08-24	M
1328	8	2016-05-04	M
1329	53	2016-09-16	M
1330	68	2016-10-22	M
1331	59	2015-01-03	M
1332	59	2013-03-25	M
1333	21	2014-09-29	M
1334	74	2013-05-14	M
1335	54	2015-09-21	M
1336	5	2017-02-26	M
1337	23	2013-09-01	M
1338	74	2013-01-11	M
1339	76	2017-07-06	M
1340	52	2017-10-28	M
1341	36	2015-11-21	M
1342	9	2017-10-09	M
1344	12	2015-07-16	T
1345	28	2013-10-19	M
1346	74	2017-07-01	M
1347	8	2016-11-24	M
1348	55	2017-11-12	M
1349	75	2016-03-05	M
1350	21	2016-08-25	W
1351	40	2016-03-29	M
1352	1	2014-09-23	M
1353	51	2014-04-21	M
1354	31	2017-06-21	M
1355	1	2017-08-16	M
1356	39	2017-02-01	M
1357	56	2015-11-20	M
1358	39	2016-04-21	M
1359	8	2013-12-02	M
1360	71	2014-08-14	M
1361	46	2016-12-09	M
1362	1	2016-12-19	M
1363	11	2017-03-23	M
1365	42	2016-03-15	M
1366	60	2013-02-24	M
1367	74	2016-08-20	M
1368	22	2016-12-12	M
1369	32	2016-03-23	M
1370	52	2016-09-25	M
1371	1	2014-04-27	M
1372	1	2013-03-16	M
1373	47	2013-06-12	M
1374	53	2016-09-26	M
1375	19	2014-04-27	M
1376	64	2015-09-20	M
1377	1	2016-09-25	M
1378	59	2013-03-04	M
1379	47	2017-10-01	M
1380	53	2016-02-19	M
1381	57	2013-11-01	M
1382	48	2013-08-03	M
1383	11	2016-04-15	M
1384	74	2016-03-28	W
1385	53	2017-05-08	M
1387	67	2017-01-01	M
1388	29	2014-05-02	M
1389	34	2017-08-05	M
1390	69	2016-12-30	M
1391	15	2016-12-21	M
1392	60	2013-04-28	M
1393	1	2016-11-24	M
1394	32	2014-12-27	M
1395	1	2015-11-21	M
1396	46	2016-06-26	M
1397	17	2013-03-22	M
1398	62	2014-08-18	M
1399	45	2016-05-20	M
1401	1	2013-08-12	M
1402	74	2013-03-26	M
1403	17	2015-11-02	M
1404	7	2013-09-22	W
1405	53	2016-06-04	M
1406	50	2014-03-04	M
1407	19	2017-04-11	T
1408	10	2016-09-07	M
1410	74	2013-09-11	M
1411	54	2013-07-09	M
1412	64	2013-05-18	M
1413	65	2015-06-07	M
1414	58	2015-01-17	M
1416	66	2013-07-12	W
1417	75	2014-12-20	M
1418	35	2017-02-09	M
1419	33	2013-12-22	M
1420	68	2015-06-08	M
1421	71	2014-10-05	M
1422	68	2013-04-09	M
1423	76	2015-09-08	M
1424	32	2017-05-20	M
1425	76	2013-07-06	M
1426	40	2015-10-27	M
1427	17	2015-10-08	M
1429	57	2013-07-30	M
1430	26	2017-02-13	M
1431	41	2016-06-11	M
1432	27	2017-07-19	M
1434	70	2017-08-08	M
1435	1	2016-12-01	M
1436	3	2014-12-07	M
1437	50	2015-01-13	M
1438	23	2017-09-18	W
1439	11	2016-01-27	M
1440	55	2013-09-22	M
1441	50	2014-10-25	M
1442	23	2013-05-23	M
1443	54	2017-09-27	M
1444	70	2016-06-16	M
1445	60	2016-03-16	M
1446	57	2015-01-18	M
1447	65	2017-02-20	M
1448	1	2015-10-07	M
1449	35	2013-08-26	M
1450	63	2016-04-07	M
1451	64	2013-06-24	M
1452	45	2015-09-16	M
1453	61	2013-09-25	W
1454	46	2017-07-25	M
1455	66	2016-01-03	M
1456	9	2016-04-12	M
1458	29	2014-01-03	M
1459	12	2017-03-26	M
1460	54	2016-11-29	M
1461	73	2016-04-07	M
1463	32	2016-09-25	M
1464	73	2016-10-21	M
1465	30	2015-06-08	M
1466	69	2017-03-26	W
1467	37	2014-04-27	M
1468	54	2013-10-11	M
1469	67	2015-12-15	M
1470	19	2014-02-10	M
1471	1	2016-07-21	M
1472	2	2015-07-20	M
1473	39	2016-04-16	M
1474	63	2016-09-14	M
1475	1	2013-06-14	W
1476	61	2013-04-26	M
1477	1	2013-02-08	M
1478	5	2016-10-30	M
1479	54	2015-04-04	M
1480	41	2016-07-03	W
1481	15	2013-01-17	M
1482	38	2016-12-08	M
1483	10	2016-01-09	M
1484	70	2016-09-23	M
1485	36	2013-10-03	M
1486	63	2016-01-15	M
1487	66	2013-09-10	M
1488	25	2017-04-29	M
1490	5	2016-07-25	M
1491	47	2017-06-11	M
1492	24	2016-10-17	M
1493	41	2013-01-09	M
1494	1	2017-10-08	M
1495	36	2013-11-01	M
1496	57	2015-02-05	M
1497	1	2013-07-16	M
1498	62	2017-02-07	W
1499	47	2013-11-28	M
1500	43	2016-10-01	M
1501	50	2016-08-11	M
1502	1	2016-10-02	M
1503	71	2016-04-10	M
1504	1	2016-08-26	M
1505	69	2013-04-23	M
1506	51	2017-10-13	M
1507	35	2013-08-03	M
1508	69	2016-01-22	M
1509	51	2014-05-19	M
1510	33	2016-03-11	M
1511	51	2014-03-13	T
1512	1	2014-01-08	M
1513	30	2013-08-23	M
1514	7	2017-07-01	M
1515	11	2013-06-11	M
1516	67	2013-10-08	M
1517	5	2016-08-24	M
1518	67	2013-04-21	M
1519	9	2015-06-14	M
1520	48	2015-08-08	M
1521	74	2016-04-04	M
1522	48	2017-08-02	M
1523	52	2017-11-24	T
1524	6	2017-02-20	M
1525	57	2016-09-05	M
1526	52	2015-01-22	M
1527	31	2013-11-17	T
1528	50	2016-06-08	M
1529	1	2016-04-28	M
1530	70	2015-05-27	M
1532	54	2016-09-19	M
1534	1	2013-05-24	M
1535	46	2013-03-20	M
1536	41	2013-01-22	W
1537	54	2017-06-06	M
1538	22	2016-09-20	M
1539	1	2013-01-03	T
1540	1	2015-03-29	M
1541	60	2016-10-18	M
1542	1	2016-04-25	M
1543	1	2016-04-14	M
1544	69	2013-07-14	M
1545	1	2013-03-08	M
1546	15	2016-11-20	M
1547	72	2013-09-14	M
1548	47	2015-01-27	M
1549	21	2016-11-21	M
1550	1	2016-04-15	M
1551	72	2017-06-18	M
1552	18	2014-01-02	M
1553	59	2016-12-21	M
1554	47	2014-11-15	M
1555	34	2016-11-10	M
1556	54	2016-09-15	M
1557	66	2016-12-13	M
1558	32	2016-10-06	M
1559	14	2014-10-08	M
1560	62	2017-04-14	M
1561	66	2015-04-01	M
1562	1	2015-08-30	M
1563	47	2016-08-14	M
1564	48	2016-03-05	M
1565	36	2013-10-20	M
1566	73	2013-07-07	M
1567	10	2017-08-19	M
1568	23	2015-07-15	M
1570	1	2014-03-12	M
1571	66	2016-07-29	M
1572	72	2017-10-21	M
1573	63	2017-12-29	M
1574	75	2017-05-28	M
1575	1	2013-02-27	M
1576	35	2016-08-06	W
1577	67	2016-10-16	M
1578	48	2014-12-01	M
1579	57	2014-08-09	M
1580	69	2016-01-08	M
1581	39	2015-10-12	M
1582	28	2016-05-01	M
1583	69	2014-11-17	T
1584	30	2013-05-27	M
1585	42	2016-02-23	M
1586	1	2016-10-03	M
1587	1	2016-12-11	M
1588	67	2013-12-11	M
1589	37	2013-08-07	M
1590	77	2015-04-07	M
1591	65	2016-01-10	M
1592	38	2014-08-18	M
1593	16	2016-08-22	M
1594	15	2017-04-06	M
1596	70	2017-10-05	M
1597	68	2015-07-04	M
1598	15	2017-04-12	M
1599	57	2015-11-10	M
1600	1	2016-09-13	M
1601	10	2013-02-09	M
1602	33	2013-09-19	M
1603	1	2013-05-09	M
1604	54	2013-12-16	M
1605	72	2013-12-16	M
1606	23	2016-03-07	M
1607	71	2016-04-20	M
1608	26	2017-10-08	M
1609	41	2016-07-05	M
1610	52	2013-05-17	M
1611	69	2016-02-11	M
1612	66	2016-02-12	M
1613	1	2015-09-13	M
1614	63	2016-05-07	M
1615	1	2017-10-20	M
1616	22	2017-02-07	M
1617	45	2013-06-01	M
1618	6	2016-12-18	M
1619	38	2017-02-24	M
1620	17	2015-06-08	M
1621	75	2013-12-01	M
1622	19	2016-04-12	M
1623	1	2016-02-04	M
1624	53	2016-04-22	M
1625	1	2015-01-17	M
1626	3	2014-03-15	M
1627	1	2014-01-20	M
1628	60	2013-01-10	M
1629	10	2015-11-02	M
1630	72	2013-07-28	M
1631	10	2016-09-27	M
1632	18	2016-01-13	W
1633	51	2015-02-22	M
1634	77	2014-06-04	M
1635	19	2013-12-29	M
1636	53	2017-04-08	M
1637	1	2013-01-08	M
1638	6	2016-11-12	W
1640	13	2015-09-01	M
1641	50	2016-04-22	M
1642	64	2015-05-27	M
1644	1	2013-05-09	M
1645	50	2016-10-16	M
1646	1	2016-05-27	W
1647	1	2017-07-09	M
1648	40	2017-08-08	M
1649	46	2013-01-26	M
1650	39	2017-12-06	M
1651	34	2017-01-23	M
1652	74	2013-05-20	M
1653	1	2014-09-19	M
1654	30	2016-08-05	M
1655	41	2016-04-15	M
1656	47	2017-02-01	M
1657	12	2017-11-04	M
1658	73	2013-05-10	M
1659	46	2016-12-25	M
1660	1	2015-09-22	M
1662	1	2017-08-11	M
1663	55	2016-11-02	M
1664	56	2013-11-15	M
1665	73	2017-04-15	M
1666	67	2013-10-30	M
1667	56	2016-08-18	M
1668	62	2017-03-07	M
1669	39	2016-09-19	M
1670	12	2016-01-02	M
1671	6	2013-05-05	M
1672	5	2016-05-08	M
1673	53	2013-12-08	M
1674	1	2015-09-15	M
1675	36	2013-02-01	M
1677	69	2017-01-08	M
1678	1	2013-02-22	M
1679	68	2016-09-05	M
1680	59	2013-12-10	M
1681	68	2017-07-11	M
1682	49	2015-12-22	M
1683	77	2016-11-01	M
1684	32	2013-07-10	W
1685	28	2015-12-13	M
1686	11	2013-11-18	M
1687	23	2017-04-18	M
1688	70	2013-02-27	M
1689	55	2013-09-07	M
1690	16	2015-10-07	M
1691	48	2015-11-08	M
1692	56	2015-03-29	M
1693	1	2017-04-29	T
1694	6	2013-08-29	W
1695	76	2013-01-03	M
1696	43	2015-06-09	M
1697	63	2017-05-17	M
1698	68	2016-03-14	M
1699	53	2013-01-14	M
1700	64	2015-11-18	M
1701	1	2013-08-10	M
1702	56	2015-02-27	M
1703	72	2017-11-02	M
1704	70	2015-09-22	M
1705	70	2013-09-15	M
1706	1	2015-01-05	M
1707	75	2017-01-13	M
1708	22	2014-11-21	M
1709	24	2016-04-23	M
1710	74	2017-05-25	M
1711	63	2016-01-05	M
1712	44	2016-11-25	M
1713	43	2013-03-03	M
1714	72	2014-09-08	M
1715	60	2016-05-26	M
1716	46	2016-05-02	M
1717	67	2017-12-02	M
1718	71	2017-09-23	M
1719	1	2013-09-06	M
1720	35	2015-05-16	M
1721	68	2013-03-25	M
1722	32	2016-03-11	M
1723	70	2017-11-04	M
1724	48	2017-06-07	M
1725	72	2015-07-03	T
1726	48	2013-01-03	M
1727	9	2017-10-11	M
1728	74	2015-06-23	M
1729	53	2017-09-08	M
1730	1	2013-01-09	M
1731	33	2013-01-14	M
1732	51	2016-02-20	M
1733	18	2016-04-20	M
1734	37	2017-04-10	M
1735	42	2016-12-04	M
1736	74	2017-02-26	M
1737	77	2016-02-13	M
1738	15	2016-08-06	M
1739	3	2016-07-08	M
1740	57	2017-03-13	M
1741	21	2015-05-10	M
1742	68	2015-10-08	M
1743	51	2013-06-04	M
1744	76	2016-02-07	M
1745	53	2016-10-19	M
1746	1	2017-03-11	M
1747	30	2017-08-14	M
1749	64	2015-10-14	M
1750	1	2013-01-26	M
1751	53	2016-10-04	M
1752	68	2016-05-08	M
1753	71	2017-06-14	M
1754	52	2016-12-01	M
1756	38	2015-10-26	M
1757	75	2015-03-27	M
1758	21	2016-07-08	M
1759	39	2016-01-25	M
1760	53	2015-11-11	M
1761	24	2013-08-24	M
1762	28	2013-12-11	M
1763	73	2016-03-06	M
1764	68	2017-09-04	M
1765	18	2016-07-21	M
1766	28	2014-09-03	M
1767	21	2013-10-20	M
1768	15	2013-12-20	M
1769	39	2015-01-25	M
1770	65	2014-02-08	M
1771	69	2013-03-28	M
1772	31	2015-02-20	W
1773	33	2013-04-19	M
1774	61	2016-09-10	M
1775	17	2013-02-27	M
1776	36	2017-07-27	M
1777	60	2016-10-10	M
1778	15	2015-02-25	M
1779	33	2013-08-15	M
1780	1	2013-04-02	M
1781	10	2016-06-23	M
1782	8	2013-05-12	M
1783	70	2017-09-11	M
1784	59	2013-05-08	M
1785	52	2016-10-25	M
1786	1	2013-05-25	M
1787	30	2013-03-22	W
1788	1	2014-01-04	M
1789	46	2013-10-23	M
1790	70	2017-09-08	M
1791	1	2016-02-03	M
1792	7	2013-12-16	M
1793	56	2015-06-10	M
1794	74	2017-07-23	M
1795	53	2017-08-21	M
1796	18	2015-10-14	M
1797	24	2014-08-01	M
1798	46	2017-11-28	M
1799	9	2016-09-13	M
1800	51	2016-03-14	M
1801	46	2013-02-13	M
1802	75	2015-03-10	M
1803	24	2015-07-29	M
1804	20	2013-09-23	W
1805	1	2013-02-02	M
1806	40	2013-01-19	M
1807	21	2017-10-15	M
1808	28	2017-05-16	M
1809	1	2013-11-12	W
1810	50	2015-09-03	M
1811	40	2013-09-22	M
1812	31	2016-10-08	M
1813	47	2014-02-11	M
1814	17	2017-09-23	M
1815	66	2013-04-17	M
1816	44	2013-10-08	M
1817	10	2016-12-16	M
1818	54	2017-02-25	M
1819	55	2016-10-21	W
1820	10	2014-04-22	M
1821	70	2015-04-07	M
1822	30	2013-05-05	M
1823	3	2016-09-28	M
1824	52	2014-01-17	M
1825	3	2015-12-05	M
1826	5	2014-05-22	M
1827	10	2013-09-06	M
1828	1	2014-09-28	M
1829	43	2013-02-27	M
1830	10	2013-02-08	M
1831	1	2013-09-21	M
1832	70	2016-04-01	M
1833	54	2017-11-15	M
1834	62	2013-08-03	M
1835	74	2014-12-24	M
1836	42	2016-02-15	M
1837	23	2013-06-24	M
1838	68	2014-05-26	M
1839	5	2017-06-22	M
1840	21	2017-01-22	M
1841	36	2017-06-12	M
1843	12	2013-01-30	M
1844	44	2013-01-06	M
1845	47	2017-08-20	M
1846	6	2015-06-17	M
1847	47	2016-04-04	M
1848	1	2014-08-04	M
1851	55	2013-05-23	M
1852	35	2013-07-05	M
1853	7	2017-01-29	M
1854	32	2017-02-02	M
1855	34	2016-10-27	M
1856	26	2014-06-19	M
1857	37	2017-08-18	M
1858	72	2015-02-18	M
1859	50	2016-02-02	M
1860	70	2017-01-02	M
1861	54	2013-07-02	M
1862	19	2015-04-15	W
1863	62	2017-04-01	M
1865	1	2014-05-04	M
1866	4	2017-11-17	M
1867	52	2015-11-15	M
1868	16	2017-11-29	W
1869	1	2016-06-14	M
1870	10	2014-06-25	M
1871	48	2014-05-10	M
1872	61	2017-09-17	M
1874	9	2013-03-27	M
1875	44	2013-08-21	M
1876	1	2017-09-20	M
1877	76	2013-12-13	M
1878	52	2014-09-13	W
1879	10	2014-05-13	M
1880	76	2014-02-25	M
1881	60	2017-08-17	M
1882	1	2013-12-21	M
1884	54	2016-12-24	M
1885	47	2016-08-13	M
1886	32	2016-03-05	M
1887	68	2013-05-09	M
1888	6	2016-10-21	M
1889	59	2015-02-06	M
1890	1	2017-07-20	W
1891	32	2013-04-10	M
1892	28	2013-07-13	M
1893	48	2016-07-20	M
1894	6	2016-08-29	M
1895	35	2016-07-12	M
1896	74	2013-10-05	M
1897	61	2016-03-05	T
1898	70	2013-04-01	M
1899	26	2016-11-05	M
1900	27	2016-07-27	M
1901	15	2015-12-01	M
1902	50	2013-07-17	W
1903	11	2016-07-05	M
1904	70	2016-05-18	M
1905	34	2016-05-25	M
1906	1	2016-08-01	M
1907	1	2017-03-25	M
1908	20	2014-09-13	M
1909	14	2013-01-12	M
1910	60	2016-09-06	M
1911	68	2014-08-21	M
1912	64	2013-08-15	M
1913	48	2016-06-06	M
1914	27	2015-01-24	M
1915	2	2017-04-14	M
1916	72	2016-02-16	M
1917	73	2015-12-13	M
1918	24	2014-04-10	M
1919	18	2014-12-04	M
1920	40	2016-04-08	M
1921	42	2017-06-27	M
1922	60	2016-02-09	M
1924	66	2016-05-16	M
1925	12	2013-08-03	M
1926	37	2013-01-06	M
1927	42	2015-08-04	M
1928	70	2017-03-02	M
1929	1	2017-07-06	M
1930	3	2013-06-27	M
1931	20	2013-11-23	M
1932	35	2016-04-03	M
1933	35	2017-04-04	M
1934	46	2014-10-05	M
1935	38	2016-08-15	M
1936	70	2015-07-18	M
1937	36	2013-05-18	M
1938	1	2014-06-25	M
1939	6	2016-04-19	W
1940	52	2013-12-22	M
1941	60	2013-11-15	M
1943	9	2016-11-26	M
1944	72	2013-02-12	M
1945	56	2015-11-09	M
1946	46	2017-09-16	M
1947	35	2013-11-12	M
1948	64	2016-04-08	M
1949	41	2014-05-04	M
1950	70	2017-08-01	M
1951	23	2017-08-07	M
1952	70	2013-11-28	M
1953	9	2017-05-15	W
1954	72	2016-06-05	M
1955	49	2015-01-07	M
1956	63	2017-05-23	M
1957	33	2016-09-18	M
1958	40	2014-10-24	M
1959	62	2013-12-24	M
1960	31	2017-12-04	M
1961	13	2015-08-30	M
1962	77	2016-02-24	M
1963	42	2016-02-03	M
1964	25	2016-02-12	M
1965	57	2013-02-08	T
1966	27	2013-02-12	M
1967	26	2015-02-13	W
1968	16	2017-10-14	W
1969	5	2014-04-02	M
1970	8	2013-12-08	M
1971	41	2015-08-04	M
1972	77	2013-01-02	M
1973	71	2016-06-05	M
1974	42	2015-06-01	M
1975	19	2014-09-07	M
1976	26	2017-03-25	M
1977	41	2016-02-03	M
1978	57	2013-06-11	W
1979	26	2013-01-11	M
1980	49	2016-03-16	M
1981	64	2013-10-08	M
1982	6	2017-05-08	M
1983	54	2017-12-25	M
1984	73	2013-11-07	M
1985	20	2016-07-29	M
1986	46	2015-04-04	M
1987	54	2014-03-17	M
1988	72	2016-12-30	M
1989	48	2014-09-21	M
1990	1	2013-06-09	M
1991	1	2016-11-16	M
1992	48	2017-09-27	M
1993	68	2014-10-30	M
1994	42	2015-07-19	M
1995	54	2017-07-18	M
1996	6	2016-05-08	W
1997	74	2016-09-05	M
1998	1	2013-06-17	M
1999	70	2013-06-06	M
2000	5	2017-08-06	M
2001	75	2014-05-19	M
2002	1	2013-04-08	M
2003	32	2015-11-27	M
2004	42	2016-08-04	M
2005	16	2017-05-11	M
2006	25	2017-06-16	M
2007	45	2017-09-29	M
2008	52	2013-04-16	M
2009	17	2014-04-14	M
2010	1	2013-12-27	M
2011	75	2013-03-25	M
2012	4	2016-04-08	M
2013	54	2016-08-15	M
2015	68	2015-11-25	M
2016	1	2017-02-23	M
2017	54	2016-02-21	M
2018	42	2015-06-04	M
2019	64	2017-06-11	M
2020	13	2013-09-04	M
2021	69	2017-02-05	M
2022	72	2013-06-11	M
2023	68	2013-01-26	M
2024	20	2017-03-02	M
2025	19	2014-10-02	M
2026	64	2016-09-14	M
2027	19	2014-11-28	M
2028	7	2014-11-26	W
2029	55	2013-05-29	M
2030	51	2014-09-13	M
2032	36	2016-11-14	M
2033	71	2016-03-20	M
2034	54	2016-08-21	M
2035	53	2016-05-10	M
2036	70	2017-10-03	M
2037	20	2013-05-06	M
2038	42	2013-08-06	M
2039	44	2013-03-12	M
2040	75	2016-06-25	M
2041	48	2015-07-05	M
2042	31	2017-02-12	M
2043	46	2015-11-27	M
2044	6	2014-11-23	M
2045	34	2016-09-09	M
2046	68	2016-10-17	M
2047	20	2015-02-21	M
2048	76	2017-03-30	M
2049	67	2017-12-19	M
2050	1	2013-10-22	M
2051	64	2015-11-08	W
2052	61	2013-10-20	M
2053	5	2017-10-16	M
2054	1	2015-01-24	M
2055	37	2017-04-17	M
2056	58	2013-04-07	M
2057	1	2017-06-20	M
2058	34	2016-09-09	M
2059	37	2014-10-08	M
2060	13	2016-12-05	M
2061	24	2013-05-12	M
2062	70	2016-03-06	M
2063	1	2013-12-04	M
2064	54	2016-12-30	M
2065	61	2016-08-28	M
2066	25	2016-08-07	M
2067	76	2014-04-07	M
2068	21	2013-06-02	M
2069	72	2017-10-08	M
2070	72	2013-01-29	M
2071	35	2017-05-08	M
2072	41	2013-10-17	M
2073	59	2017-08-14	M
2074	12	2016-02-18	M
2075	33	2016-01-01	M
2076	18	2016-09-17	M
2077	29	2015-01-04	M
2078	62	2013-07-08	M
2079	55	2017-09-06	M
2080	74	2017-04-27	M
2081	36	2017-07-02	M
2082	36	2013-09-03	M
2083	1	2016-09-28	M
2084	44	2016-09-08	M
2085	25	2017-02-13	M
2086	70	2016-08-09	W
2087	7	2013-01-08	W
2088	4	2013-07-28	M
2089	29	2017-03-05	W
2090	40	2016-11-26	M
2091	1	2016-09-25	M
2092	1	2014-04-29	M
2093	64	2017-07-07	M
2094	73	2016-08-23	M
2095	56	2015-12-19	M
2096	32	2015-06-17	M
2097	46	2017-10-11	M
2099	3	2013-01-12	W
2101	9	2016-08-04	M
2102	41	2016-08-05	M
2103	48	2017-02-01	M
2104	48	2016-06-12	M
2105	70	2016-03-09	M
2106	1	2016-02-01	M
2107	70	2016-11-09	M
2108	74	2016-07-06	M
2109	34	2016-02-02	M
2110	64	2013-02-23	M
2111	42	2015-01-25	W
2112	44	2016-07-12	M
2113	7	2016-08-28	M
2114	30	2016-08-11	M
2115	8	2016-12-05	M
2116	70	2016-05-02	M
2117	48	2016-08-07	M
2118	42	2017-05-11	M
2119	74	2015-09-21	M
2121	64	2014-12-05	M
2122	68	2013-01-08	M
2123	64	2013-07-26	M
2124	69	2013-02-20	M
2125	43	2017-11-20	W
2126	1	2017-02-09	M
2127	1	2017-05-09	M
2128	22	2013-12-10	M
2130	46	2016-11-04	M
2131	70	2016-07-11	M
2132	76	2013-10-08	M
2133	11	2017-10-07	M
2134	52	2016-08-06	M
2135	51	2017-06-17	M
2136	75	2017-10-02	M
2137	4	2013-08-17	T
2138	75	2017-08-11	M
2139	8	2015-06-09	M
2140	75	2013-10-21	M
2141	21	2017-05-09	M
2142	42	2017-09-01	M
2143	1	2016-01-13	M
2144	55	2015-07-21	T
2146	31	2013-06-05	M
2147	28	2016-07-10	M
2148	1	2015-09-22	M
2149	7	2016-08-11	M
2150	37	2013-09-12	M
2151	38	2015-02-08	M
2152	22	2017-10-23	M
2153	31	2016-01-07	W
2154	63	2014-04-21	M
2155	58	2014-06-08	M
2156	1	2016-09-11	M
2157	77	2015-11-08	M
2158	38	2017-03-29	M
2159	1	2016-01-01	M
2160	72	2016-11-10	M
2161	15	2013-12-30	W
2162	50	2017-11-21	M
2163	17	2015-01-05	M
2164	63	2016-09-12	M
2165	51	2017-04-08	M
2166	71	2017-04-12	M
2167	16	2013-08-08	M
2169	57	2017-07-09	M
2170	1	2014-05-19	T
